title,year,keywords,source,doi,keywords_cn
O'ZBEKISTONDA RAQAMLI TARIX ASOSIDA O'RTA ASR MANBALARINI TAHLIL QILISH IMKONIYATLARI,2026,Metadata; Computer science; Character (mathematics); Natural language processing,OpenAlex,https://doi.org/10.5281/zenodo.18841205,元数据; 计算机科学; 字符（数学）; 自然语言处理
Interdisciplinary Analysis of Water UBH: The Palombaro Purgatorio Vecchio Infrastructure in Matera,2026,Foundation (evidence); Photogrammetry; Environmental planning; Environmental resource management; Engineering; Civil engineering; Multidisciplinary approach; Construction engineering; Natural (archaeology); World heritage; Cultural heritage; Selection (genetic algorithm); Knowledge base; Geography,OpenAlex,https://doi.org/10.3390/heritage9030102,基础（证据）; 摄影测量; 环境规划; 环境资源管理; 工程; 土木工程; 多学科方法; 建筑工程; 自然（考古学）; 世界遗产; 文化遗产; 选择（遗传算法）; 知识库; 地理
"Artisanal and small-scale gold mining–driven settlement expansion and socio-environmental pressures in East Cameroon, Sub-Saharan Africa",2026,Human settlement; Settlement (finance); Gold mining; Geography; Population; Land cover; Rural settlement; Environmental degradation; Environmental planning; Environmental resource management; Land use; Geographic information system; Land reclamation; Environmental protection; Surface mining; Sand mining,OpenAlex,https://doi.org/10.1007/s44288-026-00468-8,人类住区; 结算（财务）; 金矿开采; 地理; 人口; 土地覆盖; 农村居民点; 环境退化; 环境规划; 环境资源管理; 土地利用; 地理信息系统; 土地复垦; 环境保护; 露天开采; 采砂
PENENTUAN JALUR ALTERNATIF  EVAKUASI BENCANA KEBAKARAN DENGAN METODE GIS BERBASIS MASYARAKAT DI RW 14 KELURAHAN SEKELOA KOTA BANDUNG,2026,Environmental planning; Citizen journalism; Emergency management; Government (linguistics); Vulnerability (computing); Environmental resource management; Business; Service (business); Participatory rural appraisal; Geography; Local government; Focus group; Participatory GIS; Vulnerability assessment; Transport engineering; Dissemination; Tower,OpenAlex,https://doi.org/10.34010/icomse.v7i1.17587,环境规划; 公民新闻; 应急管理; 政府（语言学）; 漏洞（计算）; 环境资源管理; 商业; 服务（商业）; 参与性农村评估; 地理; 地方政府; 焦点小组; 参与式地理信息系统; 脆弱性评估; 交通工程; 传播; 塔
Fine-tuning Small Language Models (SLMs) for autonomous web-based geographical information systems (AWebGIS),2026,Computer science; Geospatial analysis; Natural language; Similarity (geometry); Metric (unit); Host (biology); Cloud computing; Information system; Semantics (computer science); Natural language generation; Levenshtein distance; Language model; Geographic information system; World Wide Web; Data modeling,OpenAlex,https://doi.org/10.6084/m9.figshare.31483343,计算机科学; 空间分析; 自然语言; 相似性（几何）; 公制（单位）; 宿主（生物学）; 云计算; 信息系统; 语义学（计算机科学）; 自然语言生成; 莱文斯坦距离; 语言模型; 地理信息系统; 万维网; 数据建模
Fine-tuning Small Language Models (SLMs) for autonomous web-based geographical information systems (AWebGIS),2026,Computer science; Geospatial analysis; Natural language; Similarity (geometry); Metric (unit); Host (biology); Cloud computing; Information system; Semantics (computer science); Natural language generation; Levenshtein distance; Language model; Geographic information system; World Wide Web; Data modeling,OpenAlex,https://doi.org/10.6084/m9.figshare.31483343.v1,计算机科学; 空间分析; 自然语言; 相似性（几何）; 公制（单位）; 宿主（生物学）; 云计算; 信息系统; 语义学（计算机科学）; 自然语言生成; 莱文斯坦距离; 语言模型; 地理信息系统; 万维网; 数据建模
"Groundwater recharge and GOD–T vulnerability datasets for the Moniquirá–Sutamarchán River basin (Boyacá, Colombia)",2026,Groundwater recharge; Hydrogeology; Aquifer; Hydrology (agriculture); Groundwater; Drainage basin; Geology; Digital elevation model; Geographic information system; Hydrometeorology; Spatial distribution; Environmental science; Structural basin; Vadose zone; Groundwater model; Vulnerability (computing); Hydrological modelling; Geostatistics; Spatial analysis; Lithology; Vulnerability assessment; Spatial variability; Spatial database; Surface water; Common spatial pattern; Water resource management,OpenAlex,https://doi.org/10.17632/zcxj4z822c,地下水补给; 水文地质学; 含水层; 水文学（农业）; 地下水; 流域; 地质学; 数字高程模型; 地理信息系统; 水文气象; 空间分布; 环境科学; 构造盆地; 通气层; 地下水模型; 漏洞（计算）; 水文模拟; 地质统计学; 空间分析; 岩性; 脆弱性评估; 空间变异性; 空间数据库; 地表水; 共空间模式; 水资源管理
A city-based framework identifies wild Hedychium species suitable for near-nature urban landscaping in China,2026,Landscaping; Geography; Habitat; Sustainability; China; Ecology; Biodiversity; Agroforestry; Climate change; Environmental resource management,OpenAlex,https://doi.org/10.1038/s41598-026-37132-7,景观美化; 地理; 栖息地; 可持续性; 中国; 生态学; 生物多样性; 农林复合系统; 气候变化; 环境资源管理
Mise à contribution des automates cellulaires et de la chaîne de MARKOV dans la modélisation de l'occupation du sol dans les bassins versants aval de Lom Pangar,2026,Forestry; Geography; Geology,OpenAlex,https://doi.org/10.5281/zenodo.18862900,林业; 地理; 地质学
The Scalar-Imprint Field: Phenomenological Constraints and the Cosmological Drift of Newton's Constant,2026,Physics; Observable; Dimensionless quantity; Action (physics); Coupling (piping); Scalar field; Classical mechanics; Gauge (firearms); Statistical physics; Cosmological constant; Scalar (mathematics); Gravitation; Field (mathematics); Einstein; Constant (computer programming); Exponential function; Current (fluid); Coupling parameter; Coupling constant; Non-equilibrium thermodynamics; Binary number; Cosmology; Theoretical physics,OpenAlex,https://doi.org/10.5281/zenodo.18856313,物理学; 可观察对象; 无量纲数量; 动作（物理）; 联轴器（管道）; 标量场; 经典力学; 仪表（枪支）; 统计物理学; 宇宙学常数; 标量（数学）; 引力; 领域（数学）; 爱因斯坦; 常数（计算机编程）; 指数函数; 电流（流体）; 耦合参数; 耦合常数; 非平衡热力学; 二进制数; 宇宙学; 理论物理学
NODES - SPOKE 6 Project VINO - D1.1 - D1.2 - Report on Suitability maps for grapevines and supplementary crops for actual and future climatic conditions at macro scale,2026,Deliverable; Vineyard; Scale (ratio); Macro; European union; Environmental resource management; Climate change; Downscaling; Environmental science; Geography; Environmental planning,OpenAlex,https://doi.org/10.5281/zenodo.18860615,可交付成果; 葡萄园; 比例（比率）; 宏; 欧盟; 环境资源管理; 气候变化; 缩小规模; 环境科学; 地理; 环境规划
Optimizing landfill siting in Lilongwe City through integration of geospatial analysis and community perspectives,2026,Geospatial analysis; Analytic hierarchy process; Environmental planning; Urbanization; Geographic information system; Environmental resource management; Municipal solid waste; Geography; Population; Site selection; Corporate governance; Public health; Process (computing); Geomatics; Public participation; Business; Geographically Weighted Regression; Sanitary sewer; Hierarchy,OpenAlex,https://doi.org/10.1007/s44274-026-00630-6,空间分析; 层次分析; 环境规划; 城市化; 地理信息系统; 环境资源管理; 城市固体废物; 地理; 人口; 选址; 公司治理; 公共卫生; 过程（计算）; 测绘学; 公众参与; 商业; 地理加权回归; 下水道; 层级
KlemenCE548/Fractal-dimension-of-line-features-Repo: Code for: An automated GIS model for calculating horizontal and vertical fractal dimensions of hiking trails,2026,Fractal dimension; Fractal; Python (programming language); Scripting language; Computer science; Dimension (graph theory); Grid; Box counting; Fractal analysis; Digital elevation model; Feature (linguistics); Set (abstract data type); Horizontal line test; Code (set theory); Geographic information system; Data mining; Range (aeronautics); Algorithm; Spatial analysis; Line (geometry); Computer graphics (images); Mathematics; Sequence (biology),OpenAlex,https://doi.org/10.5281/zenodo.18860498,分形维数; 分形; Python（编程语言）; 脚本语言; 计算机科学; 维度（图论）; 网格; 盒维数法; 分形分析; 数字高程模型; 特征（语言学）; Set（抽象数据类型）; 水平线测试; 代码（集合论）; 地理信息系统; 数据挖掘; 航程（航空）; 算法; 空间分析; 线条（几何图形）; 计算机图形学（图像）; 数学; 序列（生物学）
NODES - SPOKE 6 Project VINO - D1.1 - D1.2 - Report on Suitability maps for grapevines and supplementary crops for actual and future climatic conditions at macro scale,2026,Deliverable; Vineyard; Scale (ratio); Macro; European union; Environmental resource management; Climate change; Downscaling; Environmental science; Geography; Environmental planning,OpenAlex,https://doi.org/10.5281/zenodo.18860616,可交付成果; 葡萄园; 比例（比率）; 宏; 欧盟; 环境资源管理; 气候变化; 缩小规模; 环境科学; 地理; 环境规划
The Scalar-Imprint Field: Phenomenological Constraints and the Cosmological Drift of Newton's Constant,2026,Physics; Observable; Dimensionless quantity; Action (physics); Coupling (piping); Scalar field; Classical mechanics; Gauge (firearms); Statistical physics; Cosmological constant; Scalar (mathematics); Gravitation; Field (mathematics); Einstein; Constant (computer programming); Exponential function; Current (fluid); Coupling parameter; Coupling constant; Non-equilibrium thermodynamics; Binary number; Cosmology; Theoretical physics,OpenAlex,https://doi.org/10.5281/zenodo.18856312,物理学; 可观察对象; 无量纲数量; 动作（物理）; 联轴器（管道）; 标量场; 经典力学; 仪表（枪支）; 统计物理学; 宇宙学常数; 标量（数学）; 引力; 领域（数学）; 爱因斯坦; 常数（计算机编程）; 指数函数; 电流（流体）; 耦合参数; 耦合常数; 非平衡热力学; 二进制数; 宇宙学; 理论物理学
"Groundwater recharge and GOD–T vulnerability datasets for the Moniquirá–Sutamarchán River basin (Boyacá, Colombia)",2026,Groundwater recharge; Hydrogeology; Aquifer; Hydrology (agriculture); Groundwater; Drainage basin; Geology; Digital elevation model; Geographic information system; Hydrometeorology; Spatial distribution; Environmental science; Structural basin; Vadose zone; Groundwater model; Vulnerability (computing); Hydrological modelling; Geostatistics; Spatial analysis; Lithology; Vulnerability assessment; Spatial variability; Spatial database; Surface water; Common spatial pattern; Water resource management,OpenAlex,https://doi.org/10.17632/zcxj4z822c.1,地下水补给; 水文地质学; 含水层; 水文学（农业）; 地下水; 流域; 地质学; 数字高程模型; 地理信息系统; 水文气象; 空间分布; 环境科学; 构造盆地; 通气层; 地下水模型; 漏洞（计算）; 水文模拟; 地质统计学; 空间分析; 岩性; 脆弱性评估; 空间变异性; 空间数据库; 地表水; 共空间模式; 水资源管理
Maps underlying the publication: Mapping Randstad Holland revisited,2026,Interoperability; Geography; Cartography; Georeference; Digital mapping; Computer science; Architecture; Set (abstract data type); Regional science; Data mapping; Geocoding; Data science; Geographic information system; Metadata; Information retrieval; Series (stratigraphy); Spatial analysis; Data mining,OpenAlex,https://doi.org/10.4121/0a848c83-e9de-4ac0-a510-2a41c5821b15.v1,互操作性; 地理; 制图学; 地理参照; 数字地图; 计算机科学; 建筑; Set（抽象数据类型）; 区域科学; 数据映射; 地理编码; 数据科学; 地理信息系统; 元数据; 信息检索; 系列（地层学）; 空间分析; 数据挖掘
